CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-08 00:00,m^3/s,3.746,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-09 00:00,m^3/s,3.1,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-10 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-11 00:00,m^3/s,3.1,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-12 00:00,m^3/s,3.08,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-13 00:00,m^3/s,3.06,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-14 00:00,m^3/s,3,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-15 00:00,m^3/s,2.96,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-16 00:00,m^3/s,2.96,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-17 00:00,m^3/s,2.96,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-18 00:00,m^3/s,2.96,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-19 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-20 00:00,m^3/s,2.94,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-21 00:00,m^3/s,2.88,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-22 00:00,m^3/s,2.86,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-23 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-24 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-25 00:00,m^3/s,2.96,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-26 00:00,m^3/s,2.88,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-27 00:00,m^3/s,2.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-28 00:00,m^3/s,2.86,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-02-29 00:00,m^3/s,2.94,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-01 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-02 00:00,m^3/s,2.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-03 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-04 00:00,m^3/s,2.96,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-05 00:00,m^3/s,2.98,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-06 00:00,m^3/s,2.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-07 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-08 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-09 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-10 00:00,m^3/s,2.86,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-11 00:00,m^3/s,2.86,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-12 00:00,m^3/s,2.86,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-13 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-15 00:00,m^3/s,2.94,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-16 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-17 00:00,m^3/s,3.36,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-18 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-19 00:00,m^3/s,2.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-20 00:00,m^3/s,3.02,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-21 00:00,m^3/s,2.86,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-22 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-23 00:00,m^3/s,2.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-24 00:00,m^3/s,3.882,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-25 00:00,m^3/s,3.207,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-26 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-27 00:00,m^3/s,3.12,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-28 00:00,m^3/s,2.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-29 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-30 00:00,m^3/s,2.84,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-03-31 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-01 00:00,m^3/s,3.04,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-02 00:00,m^3/s,2.94,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-03 00:00,m^3/s,2.88,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-04 00:00,m^3/s,2.88,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-05 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-06 00:00,m^3/s,2.94,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-07 00:00,m^3/s,2.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-08 00:00,m^3/s,2.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-09 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-10 00:00,m^3/s,4.435,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-11 00:00,m^3/s,3.555,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-12 00:00,m^3/s,3.465,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-13 00:00,m^3/s,3.398,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-14 00:00,m^3/s,3.307,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-15 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-16 00:00,m^3/s,3.406,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-17 00:00,m^3/s,3.352,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-18 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-19 00:00,m^3/s,3.487,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-20 00:00,m^3/s,3.375,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-21 00:00,m^3/s,3.489,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-22 00:00,m^3/s,3.609,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-23 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-24 00:00,m^3/s,3.263,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-25 00:00,m^3/s,3.22,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-26 00:00,m^3/s,3.223,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-27 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-28 00:00,m^3/s,3.261,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-29 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-04-30 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-01 00:00,m^3/s,3.356,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-02 00:00,m^3/s,3.307,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-03 00:00,m^3/s,3.285,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-04 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-05 00:00,m^3/s,3.274,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-06 00:00,m^3/s,3.285,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-07 00:00,m^3/s,3.305,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-08 00:00,m^3/s,3.22,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-09 00:00,m^3/s,3.18,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-10 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-11 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-12 00:00,m^3/s,3.22,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-13 00:00,m^3/s,3.221,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-14 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-15 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-16 00:00,m^3/s,3.296,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-17 00:00,m^3/s,3.243,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-18 00:00,m^3/s,3.216,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-19 00:00,m^3/s,3.378,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-20 00:00,m^3/s,3.243,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-21 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-22 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-23 00:00,m^3/s,3.2,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-24 00:00,m^3/s,3.2,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-25 00:00,m^3/s,3.22,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-26 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-27 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-28 00:00,m^3/s,3.316,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-29 00:00,m^3/s,3.519,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-30 00:00,m^3/s,3.375,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-05-31 00:00,m^3/s,3.373,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-01 00:00,m^3/s,3.468,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-02 00:00,m^3/s,3.465,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-03 00:00,m^3/s,3.375,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-04 00:00,m^3/s,3.285,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-05 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-06 00:00,m^3/s,3.285,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-07 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-08 00:00,m^3/s,3.268,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-09 00:00,m^3/s,3.274,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-10 00:00,m^3/s,3.352,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-11 00:00,m^3/s,3.591,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-12 00:00,m^3/s,3.465,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-13 00:00,m^3/s,3.446,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-14 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-15 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-16 00:00,m^3/s,3.446,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-17 00:00,m^3/s,3.263,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-18 00:00,m^3/s,3.22,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-19 00:00,m^3/s,3.18,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-20 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-21 00:00,m^3/s,3.2,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-22 00:00,m^3/s,3.18,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-23 00:00,m^3/s,3.2,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-24 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-25 00:00,m^3/s,3.2,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-26 00:00,m^3/s,3.202,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-27 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-28 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-29 00:00,m^3/s,3.14,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-06-30 00:00,m^3/s,3.12,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-01 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-02 00:00,m^3/s,3.1,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-03 00:00,m^3/s,3.1,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-04 00:00,m^3/s,3.12,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-05 00:00,m^3/s,3.12,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-06 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-07 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-08 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-09 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-10 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-11 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-12 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-13 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-14 00:00,m^3/s,3.259,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-15 00:00,m^3/s,3.279,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-16 00:00,m^3/s,3.287,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-17 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-18 00:00,m^3/s,3.14,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-19 00:00,m^3/s,3.247,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-20 00:00,m^3/s,3.168,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-21 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-22 00:00,m^3/s,3.16,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-23 00:00,m^3/s,3.174,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-24 00:00,m^3/s,3.398,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-25 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-26 00:00,m^3/s,3.22,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-27 00:00,m^3/s,3.263,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-28 00:00,m^3/s,4.573,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-29 00:00,m^3/s,3.669,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-30 00:00,m^3/s,3.622,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-07-31 00:00,m^3/s,3.465,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-01 00:00,m^3/s,3.486,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-02 00:00,m^3/s,3.352,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-03 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-04 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-05 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-06 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-07 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-08 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-09 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-10 00:00,m^3/s,3.308,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-11 00:00,m^3/s,3.263,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-12 00:00,m^3/s,3.24,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-13 00:00,m^3/s,3.477,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-14 00:00,m^3/s,3.417,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-15 00:00,m^3/s,3.42,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-16 00:00,m^3/s,3.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-17 00:00,m^3/s,3.461,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-18 00:00,m^3/s,3.42,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-19 00:00,m^3/s,3.08,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-20 00:00,m^3/s,3.08,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-21 00:00,m^3/s,3,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-22 00:00,m^3/s,3.02,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-23 00:00,m^3/s,2.96,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-24 00:00,m^3/s,2.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-25 00:00,m^3/s,3,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-26 00:00,m^3/s,3.337,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-27 00:00,m^3/s,3.159,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-28 00:00,m^3/s,3,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-29 00:00,m^3/s,3.51,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-30 00:00,m^3/s,3.409,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-08-31 00:00,m^3/s,3.343,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-09-01 00:00,m^3/s,3.04,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-09-02 00:00,m^3/s,3.04,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2012-09-03 00:00,m^3/s,3.251,Preliminar
